no;title;author;journal;number;cites;year;cid;pubid;id
1;Enhancing antimicrobial activity of chitosan films by incorporating garlic oil, potassium sorbate and nisin;Y Pranoto, SK Rakshit, VM Salokhe;LWT-Food Science and Technology;38 (8), 859-865;519;2005;378320726665175297;u5HHmVD_uO8C;LQJ5-D4AAAAJ
2;Physical and antibacte rial properties of alginate-based edible film incorporated with garlic oil;Y Pranoto, VM Salokhe, SK Rakshit;Food research international;38 (3), 267-272;414;2005;16642495898275615335;u-x6o8ySG0sC;LQJ5-D4AAAAJ
3;Characterizations of fish gelatin films added with gellan and κ-carrageenan;Y Pranoto, CM Lee, HJ Park;LWT-Food Science and Technology;40 (5), 766-774;209;2007;7249144425722580480;d1gkVwhDpl0C;LQJ5-D4AAAAJ
4;Antioxidative and antimicrobial activities of liquid smoke nanocapsules using chitosan and maltodextrin and its application on tuna fish preservation;S Saloko, P Darmadji, B Setiaji, Y Pranoto;Food Bioscience;7, 71-79;41;2014;14236836239381200978;qjMakFHDy7sC;LQJ5-D4AAAAJ
5;Effect of natural and Lactobacillus plantarum fermentation on in-vitro protein and starch digestibilities of sorghum flour;Y Pranoto, S Anggrahini, Z Efendi;Food Bioscience;2, 46-52;31;2013;8760928131308410822;9yKSN-GCB0IC;LQJ5-D4AAAAJ
6;Characteristics of gelatins extracted from fresh and sun-dried seawater fish skins in Indonesia.;Y Pranoto, DW Marseno, H Rahmawati;International Food Research Journal;18 (4);21;2011;7994166272285334591;2osOgNQ5qMEC;LQJ5-D4AAAAJ
7;Physicochemical properties of heat moisture treated sweet potato starches of selected Indonesian varieties.;Y Pranoto, SK Rakshit;International Food Research Journal;21 (5);19;2014;14463028005575034709;LkGwnXOMwfcC;LQJ5-D4AAAAJ
8;Encapsulation of coconut shell liquid smoke in chitosan-maltodextrin based nanoparticles.;S Saloko, P Darmadji, B Setiaji, Y Pranoto, AK Anal;International Food Research Journal;20 (3);19;2013;13294388218400074837;W7OEmFMy1HYC;LQJ5-D4AAAAJ
9;Effect of inulin isolated from lesser yam (Dioscorea esculenta) on the growth of probiotics bacteria and SCFA formation during fermentation;S Winarti, E Harmayani, Y Marsono, Y Pranoto;Int Res J Microbiol;4 (2), 53-63;15;2013;6512158302749616778;RGFaLdJalmkC;LQJ5-D4AAAAJ
10;Pengembangan metode ekstraksi alginat dari rumput laut Sargassum sp. sebagai bahan pengental;A Husni, S Subaryono, Y Pranoto, T Taswir, U Ustadi;Agritech;32 (1);14;2012;18066365547550032106;qxL8FJ1GzNcC;LQJ5-D4AAAAJ
11;The effects of animal age and acetic acid concentration on pigskin gelatin characteristics;M Sompie, S Triatmojo, A Pertiwiningrum, Y Pranoto;Journal of the Indonesian Tropical Animal Agriculture;37 (3), 176-182;12;2012;2420938813031898360;UeHWp8X0CEIC;LQJ5-D4AAAAJ
12;PENYALUTAN KACANG RENDAH LEMAK MENGGUNAKAN SELULOSA ETER DENGAN PENCELUPAN UNTUK MENGURANGI PENYERAPAN MINYAK SELAMA PENGGORENGAN DAN MENINGKATKAN STABILITAS OKSIDATIF SELAMA …;M Darawati, Y Pranoto;Jurnal Teknologi dan Industri Pangan;21 (2), 108;12;2010;11864311406039138444;ufrVoPGSRksC;LQJ5-D4AAAAJ
13;Pengaruh umur potong dan konsentrasi larutan asam asetat terhadap sifat fisik dan kimia gelatin kulit babi;M Sompie, S Triatmojo, A Pertiwiningrum, Y Pranoto;Sains Peternakan: Jurnal Penelitian Ilmu Peternakan;10 (1), 15-22;9;2017;10862803039298461322;SeFeTyx0c_EC;LQJ5-D4AAAAJ
14;Methylcellulose and hydroxyprophyl methylcellulose-based coatings on partially defatted peanut to reduce frying oil uptake and enhance oxidative stability.;Y Pranoto, DW Marseno;Asian Journal of Food and Agro-Industry;2 (4), 891-900;7;2009;6661642930493483599;IjCSPb-OGe4C;LQJ5-D4AAAAJ
15;OPTIMASI NANOENKAPSULASI ASAP CAIR TEMPURUNG KELAPA DENGAN RESPONSE SURFACE METHODOLOGY DAN KARAKTERISASI NANOKAPSUL [Optimization of Coconut Shell Liquid Smoke …;DY Ali, P Darmadji, Y Pranoto;Jurnal Teknologi dan Industri Pangan;25 (1), 23;6;2014;11938305599383378878;mB3voiENLucC;LQJ5-D4AAAAJ
16;STRUCTURAL ANALYSIS OF SPRAY-DRIED COCONUT SHELL LIQUID SMOKE POWDER [Analisis Struktural Bubuk Asap Cair Batok Kelapa Hasil Pengeringan Semprot];S Saloko, P Darmadji, B Setiaji, Y Pranoto;Jurnal Teknologi dan Industri Pangan;23 (2), 173;6;2012;10360505199380604141;Y0pCki6q_DkC;LQJ5-D4AAAAJ
17;Karakterisasi gelatin hasil ekstraksi kulit segar dan kering dari beberapa jenis ikan air laut dan tawar;H RAHMAWATI;Universitas Gadjah Mada;;6;2008;11741721694323254300;zYLM7Y9cAGgC;LQJ5-D4AAAAJ
18;Physicochemical properties of rice (Oryza sativa L.) flour and starch of two Indonesian rice varieties differing in amylose content;Y Pranoto, Y Marsono, DW Marseno;International Food Research Journal;24 (1), 108;4;2017;7535539593083434991;ZHo1McVdvXMC;LQJ5-D4AAAAJ
