no;title;author;journal;number;cites;year;cid;pubid;id
1;Ilmu hubungan international: disiplin dan metodologi;M Mas' oed;Penerbit PT Pustaka LP;P3ES;651;1994;13597652517797098190;D03iK_w7-QYC;rTsmFPAAAAAJ
2;Ekonomi dan struktur politik Orde Baru, 1966-1971;M Mas' oed;Lembaga Penelititan Pendidikan Dan Penerangan Eko;;215;1989;1110309666776591013;UeHWp8X0CEIC;rTsmFPAAAAAJ
3;Studi Hubungan Internasional: Tingkat Analisis dan Teorisasi;M Mas’oed;Yogyakarta: Pusat antar Universitas-studi Sosial UGM;;79;1989;813347259152564595;2osOgNQ5qMEC;rTsmFPAAAAAJ
4;The Indonesian economy and political structure during the early new order, 1966-1971;M Mas' oed;The Ohio State University;;29;1983;9031069821922567518;TFP_iSt0sucC;rTsmFPAAAAAJ
5;Ekonomi Politik Internasional;M Mas’oed;Yogyakarta: PT Tiara Wacana;;23;1995;3882639379893538732;RHpTSmoSYBkC;rTsmFPAAAAAJ
6;The State Reorganisation of Society under the New Order;M Mas’Oed;Prisma;47, 3-24;23;1989;1334939972590247040;IjCSPb-OGe4C;rTsmFPAAAAAJ
7;Isyu-Isyu Global Masa Kini;M Mas’oed, RN Arfani;Pusat abtar universitas-Studi Sosial Universitas GAdjah Mada;;15;1992;16751611972545070542;SP6oXDckpogC;rTsmFPAAAAAJ
8;Social Resources for Civility and Participation: The Case of Yogyakarta, Indonesia;M Mas’oed, SR Panggabean, MN Azca;The politics of multiculturalism: pluralism and citizenship in Malaysia …;;13;2001;10833287463080074800;GnPB-g6toBAC;rTsmFPAAAAAJ
9;Teori dan Metodologi Hubungan Internasional;M Mas’oed;Yogyakarta: Pauss Universitas Gajahmada;;12;1998;14155087805238833735;f2IySw72cVMC;rTsmFPAAAAAJ
10;Perbandingan Sistem Politik;M Mohtar, C Mc Andrews;Yogyakarta: Gajah Mada University Press;;7;2008;4751900125296832574;UxriW0iASnsC;rTsmFPAAAAAJ
11;Prinsip Non-Intervensi ASEAN Dalam Upaya Penyelesaian Konflik Rohingya Di Myanmar;N Wakhidah, M Mas' oed;Universitas Gadjah Mada;;5;2014;13159538782938986780;4OULZ7Gr8RgC;rTsmFPAAAAAJ
12;Politik luar negeri Korea Selatan: penyesuaian diri terhadap masyarakat internasional;Y Seung-Yoon, MM Mas' oed;Gadjah Mada University Press;;5;2004;12843256895928430669;u_35RYKgDlwC;rTsmFPAAAAAJ
13;Colin X. 2001;M Mohtar, D Mohtar;Perbandingan Sistem Politik;;5;#N/A;6329022384490525780;aqlVkmm33-oC;rTsmFPAAAAAJ
14;Ekonomi politik perdagangan gula di Indonesia;E Kholifah, M Mas' oed;Text;;4;1995;17393268341520295776;Tiz5es2fbqcC;rTsmFPAAAAAJ
15;Untuk Apa Negara? Renungan Akhir Tahun tentang Tanggung Jawab Penyelenggaraan Layanan Publik;M Mas' oed;text;;3;2011;8260959084116894148;4JMBOYKVnBMC;rTsmFPAAAAAJ
16;Konteks politik privatisasi BUMN:: Studi tentang implementasi kebijakan privatisasi oleh Kementrian Negara Pendayagunaan BUMN;Y Karyana, M Mas' oed;Universitas Gadjah Mada;;2;2000;6506710955543878331;QIV2ME_5wuYC;rTsmFPAAAAAJ
17;Financing Politics in Indonesia;M Mas' oed, A Savirani;PCD Journal;3 (1-2), 63-94;1;2011;12007975992467757117;pqnbT2bcN3wC;rTsmFPAAAAAJ
18;Muatan HAM dalam Kebijakan Pendidikan Studi Evaluasi di Kota Yogyakarta;S Munawar, MM Mas' oed;Universitas Gadjah Mada;;1;2011;5558402185771016774;Zph67rFs4hoC;rTsmFPAAAAAJ
19;Sumber-Sumber Sosial bagi Sivilitas dan Partisipasi: Kasus Yogyakarta, Indonesia;M Mas' oed, SR Panggabean, MN Azca;POLITIK MULTIKULTURALISME-Menggugat Realitas Kebangsaan;199;1;2007;3056063718319679720;ufrVoPGSRksC;rTsmFPAAAAAJ
20;Pemberdayaan Masyarakat desa:: Studi kasus Peran Pemerintah dalam pemberdayaan pengrajin gerabah di desa Penujak Kecamatan Praya Barat Kabupaten Lombok Tengah Propinsi Nusa …;LHA SATAR, M Mas' oed;Text;;1;2002;10457459425230553358;YFjsv_pBGBYC;rTsmFPAAAAAJ
21;Analisis alternatif kebijakan resolusi konflik antar etnis Dayak-Madura di Sampit, Kalimantan Tengah;MR SATIA, M Mas' oed;Universitas Gadjah Mada;;1;2002;6725498954721227783;7PzlFSSx8tAC;rTsmFPAAAAAJ
22;Evaluasi kebijakan pemda dalam rangka pembinaan, pengendalian dan penertiban peredaran minuman keras (Perda No. 11 Tahun 1994) di Propinsi Irian Jaya;B Widiyatmoko, M Mas' oed;Universitas Gadjah Mada;;1;2001;5779642024777253760;YOwf2qJgpHMC;rTsmFPAAAAAJ
23;Penanggulangan tindak pidana korupsi dalam birokrasi patrimonial orde baru:: Suatu tinjauan normatif dan sosio-politik;M Mas' oed;Text;;1;1995;10969394998909597866;O3NaXMp0MMsC;rTsmFPAAAAAJ
24;Pengaruh Tekanan Internasional dan Domestik dalam Pembentukan Kebijakan Family Smoking Prevention and Tobacco Control Act Amerika Serikat Tahun 2009;PT ARISANTO, M Mas' oed;Universitas Gadjah Mada;;0;2016;#N/A;M3NEmzRMIkIC;rTsmFPAAAAAJ
25;Analisa Pengaruh Perubahan dalam Masyarakat Terhadap Kebijakan Wajib Militer di Korea Selatan;SY PUTRI, M Mas' oed;Universitas Gadjah Mada;;0;2015;#N/A;WbkHhVStYXYC;rTsmFPAAAAAJ
26;DARI NASIONALISME ETNOKULTURAL KE NASIONALISME KEWARGAAN: STUDI MENGENAI DINAMIKA NATION BUILDING MALAYSIA;K WIDIANANDA, M Mas' oed;Universitas Gadjah Mada;;0;2015;#N/A;xtRiw3GOFMkC;rTsmFPAAAAAJ
27;ASEAN Free Trade Area (AFTA) Agreement Implementation, Case Study: Indonesia in Reducing the Tariff Barrier to Trade;AA ANDINI, M Mas' oed;Universitas Gadjah Mada;;0;2015;#N/A;NhqRSupF_l8C;rTsmFPAAAAAJ
28;Konflik Pengelolaan Kawasan Cagar Alam Pulau Sempu ‘Antara Kebutuhan Konservasi dan Pariwisata';M Mas’oed;Universitas Gadjah Mada;;0;2015;#N/A;eQOLeE2rZwMC;rTsmFPAAAAAJ
